seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
6101,30.0,LS-linear+MMSE,LS-linear,MMSE,100,84139,269200,0.3125520059435364,50477,67300,0.7500297176820208,6.5136220543184455,16.276451110104016,0.7303494335711003,0.730349435955286,0.0008597441797610372,0.7435406911373138,2.9669792997837066,0.4511519998777658
6101,30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,100,719,269200,0.0026708766716196136,592,67300,0.008796433878157504,0.09748612648522068,-20.22114371056743,0.10140021578408778,0.1014002160076052,0.00048514220950892197,0.0005403749228571541,0.0052067244972568,0.07280800142325461
6101,30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,100,719,269200,0.0026708766716196136,592,67300,0.008796433878157504,0.09748612608554018,-20.22114374617845,0.10140021578408778,0.1014002160076052,0.00048514220950892197,0.0005403749228571541,0.0052067244972568,0.07280800142325461
6101,30.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,100,719,269200,0.0026708766716196136,592,67300,0.008796433878157504,0.09748612648522068,-20.22114371056743,0.049557015044847504,0.049557015175232665,0.00048514220950892197,0.0005403749228571541,0.0052067244972568,0.6643509998684749
6101,30.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,100,719,269200,0.0026708766716196136,592,67300,0.008796433878157504,0.09748612608554018,-20.22114374617845,0.049557015044847504,0.049557015175232665,0.00048514220950892197,0.0005403749228571541,0.0052067244972568,0.6643509998684749
6101,30.0,DFT-LS+ZF,DFT-LS,ZF,100,6200,269200,0.023031203566121844,4770,67300,0.07087667161961367,0.4190065163234276,-7.555584458034432,0.07246760887210257,0.07246760905836709,0.022439784090965986,0.019875328943599016,0.17403313167393208,0.05402999959187582
6101,30.0,DFT-LS+MMSE,DFT-LS,MMSE,100,6200,269200,0.023031203566121844,4770,67300,0.07087667161961367,0.4190065050294019,-7.555584692156476,0.07246760887210257,0.07246760905836709,0.022439784090965986,0.019875328943599016,0.17403313167393208,0.05402999959187582
6101,30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,100,497,269200,0.0018462109955423476,399,67300,0.005928677563150075,0.08917077919292747,-20.99554876770995,8.572020076826448e-05,8.57202013139613e-05,6.848744686067221e-05,6.777252363463049e-05,0.0006457780372147681,0.024580002354923636
6101,30.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,100,497,269200,0.0018462109955423476,399,67300,0.005928677563150075,0.08917078089107977,-20.99554860229743,8.572020076826448e-05,8.57202013139613e-05,6.848744686067221e-05,6.777252363463049e-05,0.0006457780372147681,0.024580002354923636
6101,30.0,LMMSE-train-prior+ZF,LMMSE-train-prior,ZF,100,502,269200,0.0018647845468053492,408,67300,0.006062407132243685,0.11246527581042072,-18.9796309469235,0.0001974393640557537,0.00019743936529266647,0.00010073211717099185,0.00010160924302908825,0.0009369900715682888,0.019592000171542168
