training_regime,training_seed,scenario,test_seed,snr_db,method,estimator,equalizer,frames,bit_errors,total_bits,ber,symbol_errors,total_symbols,ser,evm_rms,evm_db,channel_mse,channel_nmse,pilot_nmse,data_nmse,deep_fade_nmse,estimator_time_ms
baseline,0,matched_12tap_exponential,8201,20.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,2522,161520,0.015614165428429916,2071,40380,0.051287766220901435,0.26780699576657846,-11.443561647067312,0.005260498049513747,0.0052604981465265155,0.003366976770727585,0.003549768344964832,0.02696307289103667,0.007131669553928077
baseline,0,matched_12tap_exponential,8201,20.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,2522,161520,0.015614165428429916,2071,40380,0.051287766220901435,0.26780699073764325,-11.44356181017275,0.005260498049513747,0.0052604981465265155,0.003366976770727585,0.003549768344964832,0.02696307289103667,0.007131669553928077
baseline,0,matched_12tap_exponential,8201,20.0,PerfectCSI+ZF,PerfectCSI,ZF,60,1812,161520,0.011218424962852898,1487,40380,0.036825160970777614,0.2674880829957702,-11.453911233936482,0.0,0.0,0.0,0.0,0.0,0.0017066641400257747
baseline,0,matched_12tap_exponential,8201,20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,1812,161520,0.011218424962852898,1487,40380,0.036825160970777614,0.2674880769891858,-11.453911428982666,0.0,0.0,0.0,0.0,0.0,0.0017066641400257747
baseline,0,matched_12tap_exponential,8201,30.0,LS-linear+ZF,LS-linear,ZF,60,26082,161520,0.16147845468053493,18390,40380,0.4554234769687964,1.7387623200419917,4.8048044042988,0.28231288542350136,0.2823128870377938,0.0008678415033500642,0.26887363685915866,1.4037755285700162,0.23839666634254777
baseline,0,matched_12tap_exponential,8201,30.0,LS-linear+MMSE,LS-linear,MMSE,60,26082,161520,0.16147845468053493,18390,40380,0.4554234769687964,1.7387623679040192,4.80480464339087,0.28231288542350136,0.2823128870377938,0.0008678415033500642,0.26887363685915866,1.4037755285700162,0.23839666634254777
baseline,0,matched_12tap_exponential,8201,30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,379,161520,0.002346458642892521,278,40380,0.006884596334819217,0.12000936051262363,-18.415697568974796,0.0379031379862378,0.03790313843637705,0.0004873617785051465,0.0005464104033308104,0.004122470754858417,0.037875002211270235
baseline,0,matched_12tap_exponential,8201,30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,379,161520,0.002346458642892521,278,40380,0.006884596334819217,0.12000936636815443,-18.415697145170412,0.0379031379862378,0.03790313843637705,0.0004873617785051465,0.0005464104033308104,0.004122470754858417,0.037875002211270235
baseline,0,matched_12tap_exponential,8201,30.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,379,161520,0.002346458642892521,278,40380,0.006884596334819217,0.12000936051262363,-18.415697568974796,0.02902534221066162,0.02902534243379099,0.0004873617785051465,0.0005464104033308104,0.004122470754858417,0.3835499970591627
baseline,0,matched_12tap_exponential,8201,30.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,379,161520,0.002346458642892521,278,40380,0.006884596334819217,0.12000936636815443,-18.415697145170412,0.02902534221066162,0.02902534243379099,0.0004873617785051465,0.0005464104033308104,0.004122470754858417,0.3835499970591627
baseline,0,matched_12tap_exponential,8201,30.0,DFT-LS+ZF,DFT-LS,ZF,60,1241,161520,0.007683259039128281,927,40380,0.022956909361069838,0.22915561748827773,-12.797389841108448,0.029419751731135573,0.029419752107545112,0.004657401722215582,0.004440931183247206,0.03935904163032925,0.030961666683045525
baseline,0,matched_12tap_exponential,8201,30.0,DFT-LS+MMSE,DFT-LS,MMSE,60,1241,161520,0.007683259039128281,927,40380,0.022956909361069838,0.22915561270881285,-12.797390022268768,0.029419751731135573,0.029419752107545112,0.004657401722215582,0.004440931183247206,0.03935904163032925,0.030961666683045525
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,302,161520,0.0018697374938088163,217,40380,0.005373947498761763,0.12876751478017212,-17.803873722622527,0.00021309119802026544,0.00021309119923292505,0.00010564149876396793,0.00010677775238339866,0.0008986817752884235,0.013359999866224825
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,302,161520,0.0018697374938088163,217,40380,0.005373947498761763,0.1287675205685269,-17.803873332174597,0.00021309119802026544,0.00021309119923292505,0.00010564149876396793,0.00010677775238339866,0.0008986817752884235,0.013359999866224825
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,375,161520,0.0023216939078751857,275,40380,0.006810302129767212,0.12276218981229435,-18.218707465913184,0.0014792160601549162,0.0014792160679159376,0.00046758322957127045,0.0005213190869350607,0.003938438838425403,0.011980000999756157
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,375,161520,0.0023216939078751857,275,40380,0.006810302129767212,0.12276218540535874,-18.218707777720564,0.0014792160601549162,0.0014792160679159376,0.00046758322957127045,0.0005213190869350607,0.003938438838425403,0.011980000999756157
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,376,161520,0.0023278850916295195,276,40380,0.006835066864784547,0.12261383631147216,-18.229210385150452,0.0013210642845175849,0.0013210642947039256,0.0004675398968781034,0.0005212955545478811,0.003940622947993688,0.009239998568470279
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,376,161520,0.0023278850916295195,276,40380,0.006835066864784547,0.12261384258216751,-18.22920994093822,0.0013210642845175849,0.0013210642947039256,0.0004675398968781034,0.0005212955545478811,0.003940622947993688,0.009239998568470279
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,376,161520,0.0023278850916295195,276,40380,0.006835066864784547,0.12274041605109128,-18.22024817858013,0.0012982185013242996,0.0012982185110255765,0.0004676036274759099,0.0005213847505122734,0.003940439252376867,0.008118335487476239
baseline,0,matched_12tap_exponential,8201,30.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,376,161520,0.0023278850916295195,276,40380,0.006835066864784547,0.12274041056539953,-18.22024856678245,0.0012982185013242996,0.0012982185110255765,0.0004676036274759099,0.0005213847505122734,0.003940439252376867,0.008118335487476239
baseline,0,matched_12tap_exponential,8201,30.0,PerfectCSI+ZF,PerfectCSI,ZF,60,275,161520,0.001702575532441803,211,40380,0.005225359088657751,0.12381270175523923,-18.14469598850756,0.0,0.0,0.0,0.0,0.0,0.002036667622936269
baseline,0,matched_12tap_exponential,8201,30.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,275,161520,0.001702575532441803,211,40380,0.005225359088657751,0.12381271280971023,-18.144695212998187,0.0,0.0,0.0,0.0,0.0,0.002036667622936269
baseline,0,matched_12tap_exponential,8301,10.0,LS-linear+ZF,LS-linear,ZF,60,39309,161520,0.24336924219910847,26322,40380,0.6518573551263002,2.39522215427074,7.586915999266756,0.4286512444416682,0.42865124916036923,0.08692197240889073,0.3928963971634706,2.064299340546131,0.19517833231172213
baseline,0,matched_12tap_exponential,8301,10.0,LS-linear+MMSE,LS-linear,MMSE,60,39309,161520,0.24336924219910847,26322,40380,0.6518573551263002,2.395222285792629,7.586916476209815,0.4286512444416682,0.42865124916036923,0.08692197240889073,0.3928963971634706,2.064299340546131,0.19517833231172213
baseline,0,matched_12tap_exponential,8301,10.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,20707,161520,0.12820084200099058,15924,40380,0.39435364041604754,1.1076455304007689,0.8880159872526915,0.09342676531523467,0.0934267665569981,0.04897157549858093,0.053326869197189805,0.4066420938819647,0.032145001265841223
baseline,0,matched_12tap_exponential,8301,10.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,20707,161520,0.12820084200099058,15924,40380,0.39435364041604754,1.1076455441954478,0.8880160954272427,0.09342676531523467,0.0934267665569981,0.04897157549858093,0.053326869197189805,0.4066420938819647,0.032145001265841223
baseline,0,matched_12tap_exponential,8301,10.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,20707,161520,0.12820084200099058,15924,40380,0.39435364041604754,1.1076455304007689,0.8880159872526915,0.13141815563042958,0.13141815674801668,0.04897157549858093,0.053326869197189805,0.4066420938819647,0.3342616682251294
baseline,0,matched_12tap_exponential,8301,10.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,20707,161520,0.12820084200099058,15924,40380,0.39435364041604754,1.1076455441954478,0.8880160954272427,0.13141815563042958,0.13141815674801668,0.04897157549858093,0.053326869197189805,0.4066420938819647,0.3342616682251294
baseline,0,matched_12tap_exponential,8301,10.0,DFT-LS+ZF,DFT-LS,ZF,60,17022,161520,0.10538632986627043,13231,40380,0.32766220901436355,1.851857718245413,5.3521523191144516,0.04558960006882747,0.04558960061985999,0.017491824839574597,0.017205414121660094,0.13562992272588115,0.029371666702597093
baseline,0,matched_12tap_exponential,8301,10.0,DFT-LS+MMSE,DFT-LS,MMSE,60,17022,161520,0.10538632986627043,13231,40380,0.32766220901436355,1.8518577119807909,5.352152289731084,0.04558960006882747,0.04558960061985999,0.017491824839574597,0.017205414121660094,0.13562992272588115,0.029371666702597093
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,16444,161520,0.10180782565626548,12744,40380,0.31560178306092124,0.758344464303334,-2.402669582221918,0.017557342117652298,0.0175573423349609,0.011156676104292274,0.011214887055878838,0.08522292277775705,0.011038331043285629
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,16444,161520,0.10180782565626548,12744,40380,0.31560178306092124,0.7583444684076879,-2.402669535211666,0.017557342117652298,0.0175573423349609,0.011156676104292274,0.011214887055878838,0.08522292277775705,0.011038331043285629
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,16879,161520,0.1045009905894007,13159,40380,0.3258791480931154,0.9724316096628336,-0.24281865023461235,0.021425711503252388,0.02142571173608303,0.01428329509217292,0.014337742825349171,0.10950941471382976,0.007220000164428105
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,16879,161520,0.1045009905894007,13159,40380,0.3258791480931154,0.9724315797891321,-0.24281891707052744,0.021425711503252388,0.02142571173608303,0.01428329509217292,0.014337742825349171,0.10950941471382976,0.007220000164428105
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,16858,161520,0.10437097573055969,13141,40380,0.3254333828628034,0.8206911678196079,-1.7164048075396408,0.020522391749545933,0.02052239199789862,0.014206704248984655,0.014221961175402005,0.1089604758967956,0.00717999985984837
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,16858,161520,0.10437097573055969,13141,40380,0.3254333828628034,0.8206911667852754,-1.7164048184866307,0.020522391749545933,0.02052239199789862,0.014206704248984655,0.014221961175402005,0.1089604758967956,0.00717999985984837
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,16842,161520,0.10427191679049035,13130,40380,0.3251609707776127,0.8337000914334104,-1.579803017461894,0.020388944571216903,0.02038894481956959,0.0141944057152917,0.014206649735569954,0.1083465026381115,0.006646665860898793
baseline,0,matched_12tap_exponential,8301,10.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,16842,161520,0.10427191679049035,13130,40380,0.3251609707776127,0.8337000918859405,-1.5798030127472171,0.020388944571216903,0.02038894481956959,0.0141944057152917,0.014206649735569954,0.1083465026381115,0.006646665860898793
baseline,0,matched_12tap_exponential,8301,10.0,PerfectCSI+ZF,PerfectCSI,ZF,60,15020,161520,0.09299157999009411,11799,40380,0.2921991084695394,0.6666956975064388,-3.52144695134327,0.0,0.0,0.0,0.0,0.0,0.0016783364117145538
baseline,0,matched_12tap_exponential,8301,10.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,15020,161520,0.09299157999009411,11799,40380,0.2921991084695394,0.6666957096730093,-3.5214467928339404,0.0,0.0,0.0,0.0,0.0,0.0016783364117145538
baseline,0,matched_12tap_exponential,8301,20.0,LS-linear+ZF,LS-linear,ZF,60,27823,161520,0.1722573055968301,19423,40380,0.4810054482417038,2.016928347154239,6.093809397192615,0.3107134750423332,0.31071347851927084,0.008395717316307127,0.2930254193022847,1.283212892835339,0.20708499893468493
baseline,0,matched_12tap_exponential,8301,20.0,LS-linear+MMSE,LS-linear,MMSE,60,27823,161520,0.1722573055968301,19423,40380,0.4810054482417038,2.016928340735198,6.093809369549054,0.3107134750423332,0.31071347851927084,0.008395717316307127,0.2930254193022847,1.283212892835339,0.20708499893468493
baseline,0,matched_12tap_exponential,8301,20.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,2725,161520,0.016870975730559682,2230,40380,0.05522535908865775,0.30336391660914963,-10.360721546099443,0.04130871337062369,0.04130871354136616,0.0047666785423643885,0.00524454031062002,0.039973208828208345,0.03263166581746191
baseline,0,matched_12tap_exponential,8301,20.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,2725,161520,0.016870975730559682,2230,40380,0.05522535908865775,0.3033639242412173,-10.360721327578739,0.04130871337062369,0.04130871354136616,0.0047666785423643885,0.00524454031062002,0.039973208828208345,0.03263166581746191
baseline,0,matched_12tap_exponential,8301,20.0,Frame-LS-cubic+ZF,Frame-LS-cubic,ZF,60,2725,161520,0.016870975730559682,2230,40380,0.05522535908865775,0.30336391660914963,-10.360721546099443,0.039191653059485056,0.03919165347858022,0.0047666785423643885,0.00524454031062002,0.039973208828208345,0.3578366672930618
baseline,0,matched_12tap_exponential,8301,20.0,Frame-LS-cubic+MMSE,Frame-LS-cubic,MMSE,60,2725,161520,0.016870975730559682,2230,40380,0.05522535908865775,0.3033639242412173,-10.360721327578739,0.039191653059485056,0.03919165347858022,0.0047666785423643885,0.00524454031062002,0.039973208828208345,0.3578366672930618
baseline,0,matched_12tap_exponential,8301,20.0,DFT-LS+ZF,DFT-LS,ZF,60,2621,161520,0.016227092620108966,2132,40380,0.05279841505695889,0.25131332963788666,-11.995689517073789,0.029439274749408165,0.02943927490656885,0.005485476935670401,0.005292698983491088,0.03730219542824974,0.028691667830571532
baseline,0,matched_12tap_exponential,8301,20.0,DFT-LS+MMSE,DFT-LS,MMSE,60,2621,161520,0.016227092620108966,2132,40380,0.05279841505695889,0.2513133340092558,-11.995689365990557,0.029439274749408165,0.02943927490656885,0.005485476935670401,0.005292698983491088,0.03730219542824974,0.028691667830571532
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-oracle+ZF,LMMSE-oracle,ZF,60,1916,161520,0.011862308073303615,1596,40380,0.03952451708766716,0.21685104872340452,-13.27676946396947,0.002177776222136648,0.0021777762473599673,0.001038373721530661,0.0010457033044076526,0.006969993351958692,0.012318331573624164
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-oracle+MMSE,LMMSE-oracle,MMSE,60,1916,161520,0.011862308073303615,1596,40380,0.03952451708766716,0.2168510492136697,-13.276769444332079,0.002177776222136648,0.0021777762473599673,0.001038373721530661,0.0010457033044076526,0.006969993351958692,0.012318331573624164
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-sample-100+ZF,LMMSE-sample-100,ZF,60,2364,161520,0.014635958395245171,1949,40380,0.04826646854878653,0.29052346514134536,-10.736375690956983,0.005104556563310325,0.005104556629279008,0.003388664324302226,0.0035885195519464713,0.027119824127294124,0.00757833137564982
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-sample-100+MMSE,LMMSE-sample-100,MMSE,60,2364,161520,0.014635958395245171,1949,40380,0.04826646854878653,0.2905234758349615,-10.736375371245913,0.005104556563310325,0.005104556629279008,0.003388664324302226,0.0035885195519464713,0.027119824127294124,0.00757833137564982
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-sample-1000+ZF,LMMSE-sample-1000,ZF,60,2369,161520,0.01466691431401684,1954,40380,0.048390292223873206,0.2869403541618869,-10.844167399847786,0.005027613513326893,0.005027613563773532,0.0033861595128352445,0.0035852046101354064,0.027016079518944025,0.006815003386388223
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-sample-1000+MMSE,LMMSE-sample-1000,MMSE,60,2369,161520,0.01466691431401684,1954,40380,0.048390292223873206,0.28694034708101257,-10.84416761419092,0.005027613513326893,0.005027613563773532,0.0033861595128352445,0.0035852046101354064,0.027016079518944025,0.006815003386388223
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-sample-10000+ZF,LMMSE-sample-10000,ZF,60,2370,161520,0.014673105497771174,1951,40380,0.0483159980188212,0.28536057226349526,-10.892120654650777,0.004981233862539133,0.004981233916866282,0.003390495040609191,0.003590509353671223,0.027063945626529553,0.006434998552625378
baseline,0,matched_12tap_exponential,8301,20.0,LMMSE-sample-10000+MMSE,LMMSE-sample-10000,MMSE,60,2370,161520,0.014673105497771174,1951,40380,0.0483159980188212,0.2853605741263055,-10.892120597950008,0.004981233862539133,0.004981233916866282,0.003390495040609191,0.003590509353671223,0.027063945626529553,0.006434998552625378
baseline,0,matched_12tap_exponential,8301,20.0,PerfectCSI+ZF,PerfectCSI,ZF,60,1694,161520,0.010487865279841505,1410,40380,0.034918276374442794,0.19056103459064325,-14.399317959817509,0.0,0.0,0.0,0.0,0.0,0.0016833340244678159
baseline,0,matched_12tap_exponential,8301,20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,60,1694,161520,0.010487865279841505,1410,40380,0.034918276374442794,0.19056103511755135,-14.39931793580071,0.0,0.0,0.0,0.0,0.0,0.0016833340244678159
baseline,0,matched_12tap_exponential,8301,30.0,LS-linear+ZF,LS-linear,ZF,60,28084,161520,0.17387320455671124,19287,40380,0.47763744427934623,1.7646126659737105,4.932987843306141,0.3095318185786406,0.3095318220555782,0.0008740595988153169,0.2921452660113573,1.7199765669802825,0.20752999941275144
baseline,0,matched_12tap_exponential,8301,30.0,LS-linear+MMSE,LS-linear,MMSE,60,28084,161520,0.17387320455671124,19287,40380,0.47763744427934623,1.7646126752887568,4.93298788915726,0.3095318185786406,0.3095318220555782,0.0008740595988153169,0.2921452660113573,1.7199765669802825,0.20752999941275144
baseline,0,matched_12tap_exponential,8301,30.0,Frame-LS-linear+ZF,Frame-LS-linear,ZF,60,419,161520,0.002594105993065874,332,40380,0.008221892025755325,0.30235263795638445,-10.389724758465007,0.0349612689926289,0.03496126912844678,0.0004938466130018545,0.0005395692739208849,0.005351252002098287,0.03336500230943784
baseline,0,matched_12tap_exponential,8301,30.0,Frame-LS-linear+MMSE,Frame-LS-linear,MMSE,60,419,161520,0.002594105993065874,332,40380,0.008221892025755325,0.3023526068584982,-10.389725651835157,0.0349612689926289,0.03496126912844678,0.0004938466130018545,0.0005395692739208849,0.005351252002098287,0.03336500230943784
